unno,var,nameRID,ClassRID,CCodeRID,pgRID,LabRID,spRID,lqRID,eqRID,piRID,ppRID,MixRID,tiRID,tpRID,trRID,sptRID,catRID,sppRID,spbRID,splRID,colisRID,hinRID,qdt
1021,b,REFRIGERANT GAS R 124,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1022,a,CHLOROTRIFLUOROMETHANE,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,(M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1022,b,REFRIGERANT GAS R 13,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,(M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1023,,"COAL GAS, COMPRESSED",2,1TF,,2.3+2.1+13,,0,E0,P200,,MP9,(M),,CxBH(M),TU38 TE22 TE25 TA4 TT9,1,,,CW9 CW10 CW36,,263,
1026,,CYANOGEN,2,2TF,,2.3+2.1+13,,0,E0,P200,,MP9,(M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,
1027,,CYCLOPROPANE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1028,a,DICHLORODIFLUOROMETHANE,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1028,b,REFRIGERANT GAS R 12,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1029,a,DICHLOROFLUOROMETHANE,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1029,b,REFRIGERANT GAS R 21,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1030,a,"1,1-DIFLUOROETHANE",2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1030,b,REFRIGERANT GAS R 152a,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1032,,"DIMETHYLAMINE, ANHYDROUS",2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1033,,DIMETHYL ETHER,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1035,,ETHANE,2,2F,,2.1+13,662,0,E0,P200,,MP9,(M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1036,,ETHYLAMINE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1037,,ETHYL CHLORIDE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1038,,"ETHYLENE, REFRIGERATED LIQUID",2,3F,,2.1+13,,0,E0,P203,,MP9,T75,TP5,RxBN,TU18 TU38 TE22 TE26 TA4 TT9 TM6,2,W5,,CW9 CW11 CW36,CE2,223,
1039,,ETHYL METHYL ETHER,2,2F,,2.1+13,662,0,E0,P200,,MP9,(M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1040,a,ETHYLENE OXIDE,2,2TF,,2.3+2.1,342,0,E0,P200,,MP9,(M),,,,1,,,CW9 CW10 CW36,,263,
1040,b,ETHYLENE OXIDE WITH NITROGEN,2,2TF,,2.3+2.1+13,342,0,E0,P200,,MP9,T50 (M),TP20,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,up to a total pressure of 1MPa (10 bar) at 50°C
1040,c,ETHYLENE OXIDE,2,2TF,,2.3+2.1,342,0,E3,P200,,MP9,(M),,,,1,,,CW9 CW10 CW36,,263,
1040,d,ETHYLENE OXIDE WITH NITROGEN,2,2TF,,2.3+2.1+13,342,0,E3,P200,,MP9,T50 (M),TP20,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,up to a total pressure of 1MPa (10 bar) at 50°C
1041,,ETHYLENE OXIDE AND CARBON DIOXIDE MIXTURE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,239,with more than 9% but not more than 87% ethylene oxide
1043,,FERTILIZER AMMONIATING SOLUTION,2,4A,,2.2,642,,,,,,,,,,,,,,,,with free ammonia
1044,,FIRE EXTINGUISHERS,2,6A,,2.2,225 594,120 mL,E0,P003,PP91,MP9,,,,,3,,,CW9,CE2,20,with compressed or liquefied gas
1045,,"FLUORINE, COMPRESSED",2,1TOC,,2.3+5.1+8,,0,E0,P200,,MP9,,,,,1,,,CW9 CW10 CW36,,265,
1046,,"HELIUM, COMPRESSED",2,1A,,2.2+13,378 392 653 662,120 mL,E1,P200,,MP9,(M),,CxBN(M),TA4 TT9,3,,,CW9 CW10 CW36,CE3,20,
1048,,"HYDROGEN BROMIDE, ANHYDROUS",2,2TC,,2.3+8+13,,0,E0,P200,,MP9,(M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TT10 TM6,1,,,CW9 CW10 CW36,,268,
1049,,"HYDROGEN, COMPRESSED",2,1F,,2.1+13,392 662,0,E0,P200,,MP9,(M),,CxBN(M),TU38 TE22 TA4 TT9,2,,,CW9 CW10 CW36,CE3,23,
1050,,"HYDROGEN CHLORIDE, ANHYDROUS",2,2TC,,2.3+8+13,,0,E0,P200,,MP9,(M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TT10 TM6,1,,,CW9 CW10 CW36,,268,
1051,,"HYDROGEN CYANIDE, STABILIZED",6.1,TF1,I,6.1+3,386 603 676,0,E0,P200,,MP2,,,,,0,,,CW13 CW28 CW31,,663,containing less than 3% water
1052,,"HYDROGEN FLUORIDE, ANHYDROUS",8,CT1,I,8+6.1,,0,E0,P200,,MP2,T10,TP2,L21DH(+),TU14 TU34 TU38 TC1 TE17 TE21 TE22 TE25 TA4 TT9 TM3,1,,,CW13 CW28 CW34,,886,
1053,,HYDROGEN SULPHIDE,2,2TF,,2.3+2.1+13,,0,E0,P200,,MP9,(M),,PxDH(M),TU38 TE22 TE25 TA4 TT9 TT10 TM6,1,,,CW9 CW10 CW36,,263,
1055,,ISOBUTYLENE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1056,,"KRYPTON, COMPRESSED",2,1A,,2.2+13,378 392 662,120 mL,E1,P200,,MP9,(M),,CxBN(M),TA4 TT9,3,,,CW9 CW10 CW36,CE3,20,
1057,a,LIGHTERS,2,6F,,2.1,201 654 658,0,E0,P002,PP84 RR5,MP9,,,,,2,,,CW9,CE2,23,containing flammable gas
1057,b,LIGHTER REFILLS,2,6F,,2.1,201 654 658,0,E0,P002,PP84 RR5,MP9,,,,,2,,,CW9,CE2,23,containing flammable gas
1058,,LIQUEFIED GASES,2,2A,,2.2+13,392 662,120 mL,E1,P200,,MP9,(M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,"non-flammable, charged with nitrogen, carbon dioxide or air"
1060,,"METHYLACETYLENE AND PROPADIENE MIXTURE, STABILIZED",2,2F,,2.1+13,386 581 662 676,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,239,such as mixture P1 or mixture P2
1061,,"METHYLAMINE, ANHYDROUS",2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1062,,METHYL BROMIDE,2,2T,,2.3+13,23,0,E0,P200,,MP9,T50 (M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,26,with not more than 2% chloropicrin
1063,a,METHYL CHLORIDE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1063,b,REFRIGERANT GAS R 40,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1064,,METHYL MERCAPTAN,2,2TF,,2.3+2.1+13,,0,E0,P200,,MP9,T50 (M),,PxDH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,
1065,,"NEON, COMPRESSED",2,1A,,2.2+13,378 392 662,120 mL,E1,P200,,MP9,(M),,CxBN(M),TA4 TT9,3,,,CW9 CW10 CW36,CE3,20,
1066,,"NITROGEN, COMPRESSED",2,1A,,2.2+13,378 392 653 662,120 mL,E1,P200,,MP9,(M),,CxBN(M),TA4 TT9,3,,,CW9 CW10 CW36,CE3,20,
1067,a,DINITROGEN TETROXIDE,2,2TOC,,2.3+5.1+8+13,,0,E0,P200,,MP9,T50,TP21,PxBH(M),TU17 TU38 TE22 TA4 TT9,1,,,CW9 CW10 CW36,,265,
1067,b,NITROGEN DIOXIDE,2,2TOC,,2.3+5.1+8+13,,0,E0,P200,,MP9,T50,TP21,PxBH(M),TU17 TU38 TE22 TA4 TT9,1,,,CW9 CW10 CW36,,265,
1069,,NITROSYL CHLORIDE,2,2TC,,2.3+8,,0,E0,P200,,MP9,,,,,1,,,CW9 CW10 CW36,,268,
1070,,NITROUS OXIDE,2,2O,,2.2+5.1+13,584 662,0,E0,P200,,MP9,(M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,25,
1071,,"OIL GAS, COMPRESSED",2,1TF,,2.3+2.1+13,,0,E0,P200,,MP9,(M),,CxBH(M),TU38 TE22 TE25 TA4 TT9,1,,,CW9 CW10 CW36,,263,
1072,,"OXYGEN, COMPRESSED",2,1O,,2.2+5.1+13,355 655 662,0,E0,P200,,MP9,(M),,CxBN(M),TA4 TT9,3,,,CW9 CW10 CW36,CE3,25,
1073,,"OXYGEN, REFRIGERATED LIQUID",2,3O,,2.2+5.1+13,,0,E0,P203,,MP9,T75,TP5 TP22,RxBN,TU7 TU19 TA4 TT9 TM6,3,W5,,CW9 CW11 CW36,CE2,225,
1075,,"PETROLEUM GASES, LIQUEFIED",2,2F,,2.1+13,274 392 583 639 662 674,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1076,,PHOSGENE,2,2TC,,2.3+8+13,,0,E0,P200,,MP9,,,P22DH(M),TU17 TU38 TE22 TA4 TT9,1,,,CW9 CW10 CW36,,268,
1077,,PROPYLENE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1078,,"REFRIGERANT GAS, N.O.S.",2,2A,,2.2+13,274 582 662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,"such as mixture F1, mixture F2 or mixture F3"
1079,,SULPHUR DIOXIDE,2,2TC,,2.3+8+13,,0,E0,P200,,MP9,T50 (M),TP19,PxDH(M),TU38 TE22 TE25 TA4 TT9 TT10 TM6,1,,,CW9 CW10 CW36,,268,
1080,,SULPHUR HEXAFLUORIDE,2,2A,,2.2+13,392 662,120 mL,E1,P200,,MP9,(M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
1081,,"TETRAFLUOROETHYLENE, STABILIZED",2,2F,,2.1,386 662 676,0,E0,P200,,MP9,(M),,PxBN(M ),TU38 TU40 TE22 TA4 TT9,2,,,CW9 CW10 CW36,CE3,239,
1082,a,"TRIFLUOROCHLOROETHYLENE, STABILIZED",2,2TF,,2.3+2.1+13,386 676,0,E0,P200,,MP9,T50 (M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,
1082,b,REFRIGERANT GAS R 1113,2,2TF,,2.3+2.1+13,386 676,0,E0,P200,,MP9,T50 (M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,
1083,,"TRIMETHYLAMINE, ANHYDROUS",2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
1085,,"VINYL BROMIDE, STABILIZED",2,2F,,2.1+13,386 662 676,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,239,
1086,,"VINYL CHLORIDE, STABILIZED",2,2F,,2.1+13,386 662 676,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,239,
1087,,"VINYL METHYL ETHER, STABILIZED",2,2F,,2.1+13,386 662 676,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,239,
1088,,ACETAL,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1089,,ACETALDEHYDE,3,F1,I,3,,0,E0,P001,,MP7 MP17,T11,TP2 TP7,L4BN,TU8,1,,,,,33,
1090,,ACETONE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1091,,ACETONE OILS,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1 TP8,LGBF,,2,,,,CE7,33,
1092,,"ACROLEIN, STABILIZED",6.1,TF1,I,6.1+3,354 386 676,0,E0,P601,,MP8 MP17,T22,TP2 TP7,L15CH,TU14 TU15 TU38 TE21 TE22 TE25,1,,,CW13 CW28 CW31,,663,
1093,,"ACRYLONITRILE, STABILIZED",3,FT1,I,3+6.1,386 676,0,E0,P001,,MP7 MP17,T14,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,336,
1098,,ALLYL ALCOHOL,6.1,TF1,I,6.1+3,354,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
1099,,ALLYL BROMIDE,3,FT1,I,3+6.1,,0,E0,P001,,MP7 MP17,T14,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,336,
1100,,ALLYL CHLORIDE,3,FT1,I,3+6.1,,0,E0,P001,,MP7 MP17,T14,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,336,
1104,,AMYL ACETATES,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1105,a,PENTANOLS,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1 TP29,LGBF,,2,,,,CE7,33,
1105,b,PENTANOLS,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1106,a,AMYLAMINE,3,FC,II,3+8,,1 L,E2,P001 IBC02,,MP19,T7,TP1,L4BH,,2,,,,CE7,338,
1106,b,AMYLAMINE,3,FC,III,3+8,,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4BN,,3,W12,,,CE4,38,
1107,,AMYL CHLORIDE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1108,a,1-PENTENE,3,F1,I,3,,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,33,
1108,b,n-AMYLENE,3,F1,I,3,,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,33,
1109,,AMYL FORMATES,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1110,,n-AMYL METHYL KETONE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1111,,AMYL MERCAPTAN,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1112,,AMYL NITRATE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1113,,AMYL NITRITE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1114,,BENZENE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1120,a,BUTANOLS,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1 TP29,LGBF,,2,,,,CE7,33,
1120,b,BUTANOLS,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1123,a,BUTYL ACETATES,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1123,b,BUTYL ACETATES,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1125,,n-BUTYLAMINE,3,FC,II,3+8,,1 L,E2,P001 IBC02,,MP19,T7,TP1,L4BH,,2,,,,CE7,338,
1126,,1-BROMOBUTANE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1127,,CHLOROBUTANES,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1128,,n-BUTYL FORMATE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1129,,BUTYRALDEHYDE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1130,,CAMPHOR OIL,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1131,,CARBON DISULPHIDE,3,FT1,I,3+6.1,,0,E0,P001,PP31,MP7 MP17,T14,TP2 TP7,L10CH,TU2 TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,336,
1133,a,ADHESIVES,3,F1,I,3,,500 mL,E3,P001,,MP7 MP17,T11,TP1 TP8 TP27,L4BN,,1,,,,,33,containing flammable liquid
1133,b,ADHESIVES,3,F1,II,3,640C/D,5 L,E2,P001 IBC02* R001*,PP1,MP19,T4,TP1 TP8,L1.5BN/LGBF,,2,,,,CE7,33,containing flammable liquid
1133,c,ADHESIVES,3,F1,III,3,,5 L,E1,P001 IBC* LP01 R001,PP1 BB4*,MP19,T2*,TP1*,L*,,3,W12*,,,CE4,30 or 33,containing flammable liquid
1134,,CHLOROBENZENE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1135,,ETHYLENE CHLOROHYDRIN,6.1,TF1,I,6.1+3,354,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
1136,a,"COAL TAR DISTILLATES, FLAMMABLE",3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1136,b,"COAL TAR DISTILLATES, FLAMMABLE",3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1 TP29,LGBF,,3,W12,,,CE4,30,
1139,a,COATING SOLUTION,3,F1,I,3,,500 mL,E3,P001,,MP7 MP17,T11,TP1 TP8 TP27,L4BN,,1,,,,,33,"(includes surface treatments or coatings used for industrial or other purposes such as vehicle under-coating, drum or barrel lining)"
1139,b,COATING SOLUTION,3,F1,II,3,640C/D,5 L,E2,P001 IBC02* R001*,,MP19,T4,TP1 TP8,L1.5BN/LGBF,,2,,,,CE7,33,"(includes surface treatments or coatings used for industrial or other purposes such as vehicle under-coating, drum or barrel lining)"
1139,c,COATING SOLUTION,3,F1,III,3,,5 L,E1,P001 IBC* LP01 R001,,MP19,T2,TP1,L*,,3,W12*,,,CE4,30 or 33,"(includes surface treatments or coatings used for industrial or other purposes such as vehicle under-coating, drum or barrel lining)"
1143,a,CROTONALDEHYDE,6.1,TF1,I,6.1+3,324 354 386 676,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
1143,b,"CROTONALDEHYDE, STABILIZED",6.1,TF1,I,6.1+3,324 354 386 676,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
1144,,CROTONYLENE,3,F1,I,3,,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,339,
1145,,CYCLOHEXANE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1146,,CYCLOPENTANE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T7,TP1,LGBF,,2,,,,CE7,33,
1147,,DECAHYDRONAPHTHALENE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1148,a,DIACETONE ALCOHOL,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1148,b,DIACETONE ALCOHOL,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1149,,DIBUTYL ETHERS,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1150,,"1,2-DICHLOROETHYLENE",3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T7,TP2,LGBF,,2,,,,CE7,33,
1152,,DICHLOROPENTANES,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1153,a,ETHYLENE GLYCOL DIETHYL ETHER,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1153,b,ETHYLENE GLYCOL DIETHYL ETHER,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1154,,DIETHYLAMINE,3,FC,II,3+8,,1 L,E2,P001 IBC02,,MP19,T7,TP1,L4BH,,2,,,,CE7,338,
1155,a,DIETHYL ETHER,3,F1,I,3,,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,33,
1155,b,ETHYL ETHER,3,F1,I,3,,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,33,
1156,,DIETHYL KETONE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1157,,DIISOBUTYL KETONE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1158,,DIISOPROPYLAMINE,3,FC,II,3+8,,1 L,E2,P001 IBC02,,MP19,T7,TP1,L4BH,,2,,,,CE7,338,
1159,,DIISOPROPYL ETHER,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1160,,"DIMETHYLAMINE, AQUEOUS SOLUTION",3,FC,II,3+8,,1 L,E2,P001 IBC02,,MP19,T7,TP1,L4BH,,2,,,,CE7,338,
1161,,DIMETHYL CARBONATE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1162,,DIMETHYLDICHLOROSILANE,3,FC,II,3+8,,0,E0,P010,,MP19,T10,TP2 TP7,L4BH,,2,,,,CE7,X338,
1163,,"DIMETHYLHYDRAZINE, UNSYMMETRICAL",6.1,TFC,I,6.1+3+8,354,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
1164,,DIMETHYL SULPHIDE,3,F1,II,3,,1 L,E2,P001 IBC02,B8,MP19,T7,TP2,L1.5BN,,2,,,,CE7,33,
1165,,DIOXANE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1166,,DIOXOLANE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1167,,"DIVINYL ETHER, STABILIZED",3,F1,I,3,386 676,0,E3,P001,,MP7 MP17,T11,TP2,L4BN,,1,,,,,339,
1170,a,ETHANOL,3,F1,II,3,144 601,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1170,b,ETHYL ALCOHOL,3,F1,II,3,144 601,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1170,c,ETHANOL SOLUTION,3,F1,II,3,144 601,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1170,d,ETHYL ALCOHOL SOLUTION,3,F1,II,3,144 601,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1170,e,ETHANOL SOLUTION,3,F1,III,3,144 601,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1170,f,ETHYL ALCOHOL SOLUTION,3,F1,III,3,144 601,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1171,,ETHYLENE GLYCOL MONOETHYL ETHER,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1172,,ETHYLENE GLYCOL MONOETHYL ETHER ACETATE,3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T2,TP1,LGBF,,3,W12,,,CE4,30,
1173,,ETHYL ACETATE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1175,,ETHYLBENZENE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
1176,,ETHYL BORATE,3,F1,II,3,,1 L,E2,P001 IBC02 R001,,MP19,T4,TP1,LGBF,,2,,,,CE7,33,
