UNNO,VARIANT,STANDARD,TYPE,COUNTRY,CODE,HASFLASHPOINTLOWER,FLASHPOINTLOWER,HASFLASHPOINTUPPER,FLASHPOINTUPPER
1800,,IMO,PSA,SG,2,1,60.1,0,0
2823,,IMO,PSA,SG,3,0,0,1,22.9
2823,,IMO,PSA,SG,3,1,23.0,1,60.0
2823,,IMO,PSA,SG,3,1,60.1,0,0
1049,,IMO,PSA,SG,2S,0,0,1,-26.1
1049,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1049,,IMO,PSA,SG,2S,1,23.0,1,60.0
1049,,IMO,PSA,SG,2S,1,60.1,0,0
1653,,IMO,PSA,SG,2S,0,0,1,-26.1
1653,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1653,,IMO,PSA,SG,2S,1,23.0,1,60.0
1653,,IMO,PSA,SG,2S,1,60.1,0,0
396,,IMO,PSA,SG,1,0,0,0,0
2956,a,IMO,PSA,SG,2,0,0,1,-26.1
2956,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2956,a,IMO,PSA,SG,2,1,23.0,1,60.0
2956,a,IMO,PSA,SG,2,1,60.1,0,0
1210,f,IMO,PSA,SG,3,1,23,1,60
427,,IMO,PSA,SG,2,0,0,1,-26.1
427,,IMO,PSA,SG,2,1,-26.0,1,22.9
427,,IMO,PSA,SG,2,1,23.0,1,60.0
427,,IMO,PSA,SG,2,1,60.1,0,0
180,,IMO,PSA,SG,1,0,0,0,0
1418,f,IMO,PSA,SG,2,0,0,1,-26.1
1418,f,IMO,PSA,SG,2,1,-26.0,1,22.9
1418,f,IMO,PSA,SG,2,1,23.0,1,60.0
1418,f,IMO,PSA,SG,2,1,60.1,0,0
131,,IMO,PSA,SG,2,0,0,1,-26.1
131,,IMO,PSA,SG,2,1,-26.0,1,22.9
131,,IMO,PSA,SG,2,1,23.0,1,60.0
131,,IMO,PSA,SG,2,1,60.1,0,0
2846,,IMO,PSA,SG,1D,0,0,1,-26.1
2846,,IMO,PSA,SG,1D,1,-26.0,0,0
1776,,IMO,PSA,SG,3,0,0,1,22.9
1776,,IMO,PSA,SG,3,1,23.0,1,60.0
1776,,IMO,PSA,SG,3,1,60.1,0,0
1815,,IMO,PSA,SG,2,1,-26,1,22.9
2777,c,IMO,PSA,SG,2,0,0,1,-26.1
2777,c,IMO,PSA,SG,2,1,-26.0,1,22.9
2777,c,IMO,PSA,SG,2,1,23.0,1,60.0
2777,c,IMO,PSA,SG,2,1,60.1,0,0
2020,,IMO,PSA,SG,2S,0,0,1,-26.1
2020,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2020,,IMO,PSA,SG,2S,1,23.0,1,60.0
2020,,IMO,PSA,SG,2S,1,60.1,0,0
443,,IMO,PSA,SG,1,0,0,0,0
3363,b,IMO,PSA,SG,2B,0,0,1,-26.1
3363,b,IMO,PSA,SG,2B,1,-26.0,1,22.9
3363,b,IMO,PSA,SG,2B,1,23.0,0,0
2226,,IMO,PSA,SG,2,0,0,1,-26.1
2226,,IMO,PSA,SG,2,1,-26.0,1,22.9
2226,,IMO,PSA,SG,2,1,23.0,1,60.0
2226,,IMO,PSA,SG,2,1,60.1,0,0
56,,IMO,PSA,SG,1,0,0,0,0
2931,,IMO,PSA,SG,2,0,0,1,-26.1
2931,,IMO,PSA,SG,2,1,-26.0,1,22.9
2931,,IMO,PSA,SG,2,1,23.0,1,60.0
2931,,IMO,PSA,SG,2,1,60.1,0,0
3208,c,IMO,PSA,SG,1D,0,0,1,-26.1
3208,c,IMO,PSA,SG,1D,1,-26.0,0,0
135,,IMO,PSA,SG,1,0,0,0,0
2821,a,IMO,PSA,SG,2S,0,0,1,-26.1
2821,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
2821,a,IMO,PSA,SG,2S,1,23.0,1,60.0
2821,a,IMO,PSA,SG,2S,1,60.1,0,0
1656,b,IMO,PSA,SG,3,0,0,1,22.9
1656,b,IMO,PSA,SG,3,1,23.0,1,60.0
1656,b,IMO,PSA,SG,3,1,60.1,0,0
3249,b,IMO,PSA,SG,3,0,0,1,22.9
3249,b,IMO,PSA,SG,3,1,23.0,1,60.0
3249,b,IMO,PSA,SG,3,1,60.1,0,0
379,,IMO,PSA,SG,2,0,0,1,-26.1
379,,IMO,PSA,SG,2,1,-26.0,1,22.9
379,,IMO,PSA,SG,2,1,23.0,1,60.0
379,,IMO,PSA,SG,2,1,60.1,0,0
1807,,IMO,PSA,SG,3,0,0,1,22.9
1807,,IMO,PSA,SG,3,1,23.0,1,60.0
1807,,IMO,PSA,SG,3,1,60.1,0,0
3233,,IMO,PSA,SG,2,0,0,1,-26.1
3233,,IMO,PSA,SG,2,1,-26.0,1,22.9
3233,,IMO,PSA,SG,2,1,23.0,1,60.0
3233,,IMO,PSA,SG,2,1,60.1,0,0
2402,,IMO,PSA,SG,2S,1,-26,1,22.9
3448,a,IMO,PSA,SG,2,0,0,1,-26.1
3448,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3448,a,IMO,PSA,SG,2,1,23.0,1,60.0
3448,a,IMO,PSA,SG,2,1,60.1,0,0
3273,a,IMO,PSA,SG,1D,0,0,1,-26.1
1672,,IMO,PSA,SG,2,0,0,1,-26.1
1672,,IMO,PSA,SG,2,1,-26.0,1,22.9
1672,,IMO,PSA,SG,2,1,23.0,1,60.0
1672,,IMO,PSA,SG,2,1,60.1,0,0
2668,,IMO,PSA,SG,2,0,0,1,-26.1
2668,,IMO,PSA,SG,2,1,-26.0,1,22.9
2668,,IMO,PSA,SG,2,1,23.0,1,60.0
2668,,IMO,PSA,SG,2,1,60.1,0,0
2772,b,IMO,PSA,SG,2,1,-26,1,22.9
3118,,IMO,PSA,SG,2,0,0,1,-26.1
3118,,IMO,PSA,SG,2,1,-26.0,1,22.9
3118,,IMO,PSA,SG,2,1,23.0,1,60.0
3118,,IMO,PSA,SG,2,1,60.1,0,0
2602,a,IMO,PSA,SG,3,0,0,1,22.9
2602,a,IMO,PSA,SG,3,1,23.0,1,60.0
2602,a,IMO,PSA,SG,3,1,60.1,0,0
3123,b,IMO,PSA,SG,2,0,0,1,-26.1
3123,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3123,b,IMO,PSA,SG,2,1,23.0,1,60.0
3123,b,IMO,PSA,SG,2,1,60.1,0,0
1992,c,IMO,PSA,SG,3,1,23,1,60
2428,a,IMO,PSA,SG,2,0,0,1,-26.1
2428,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2428,a,IMO,PSA,SG,2,1,23.0,1,60.0
2428,a,IMO,PSA,SG,2,1,60.1,0,0
2745,,IMO,PSA,SG,2,0,0,1,-26.1
2745,,IMO,PSA,SG,2,1,-26.0,1,22.9
2745,,IMO,PSA,SG,2,1,23.0,1,60.0
2745,,IMO,PSA,SG,2,1,60.1,0,0
2850,,IMO,PSA,SG,2S,1,23,1,60
1950,p,IMO,PSA,SG,2S,0,0,1,-26.1
1950,p,IMO,PSA,SG,2S,1,-26.0,1,22.9
1950,p,IMO,PSA,SG,2S,1,23.0,1,60.0
1950,p,IMO,PSA,SG,2S,1,60.1,0,0
1022,b,IMO,PSA,SG,3,0,0,1,22.9
1022,b,IMO,PSA,SG,3,1,23.0,1,60.0
1022,b,IMO,PSA,SG,3,1,60.1,0,0
2015,b,IMO,PSA,SG,2,0,0,1,-26.1
2015,b,IMO,PSA,SG,2,1,-26.0,1,22.9
2015,b,IMO,PSA,SG,2,1,23.0,1,60.0
2015,b,IMO,PSA,SG,2,1,60.1,0,0
1892,,IMO,PSA,SG,2,0,0,1,-26.1
1892,,IMO,PSA,SG,2,1,-26.0,1,22.9
1892,,IMO,PSA,SG,2,1,23.0,1,60.0
1892,,IMO,PSA,SG,2,1,60.1,0,0
2351,a,IMO,PSA,SG,2S,1,-26,1,22.9
3155,,IMO,PSA,SG,2S,0,0,1,-26.1
3155,,IMO,PSA,SG,2S,1,-26.0,1,22.9
3155,,IMO,PSA,SG,2S,1,23.0,1,60.0
3155,,IMO,PSA,SG,2S,1,60.1,0,0
83,,IMO,PSA,SG,1,0,0,0,0
2328,,IMO,PSA,SG,2S,0,0,1,-26.1
2328,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2328,,IMO,PSA,SG,2S,1,23.0,1,60.0
2328,,IMO,PSA,SG,2S,1,60.1,0,0
79,d,IMO,PSA,SG,1,0,0,0,0
1988,a,IMO,PSA,SG,1D,0,0,1,-26.1
334,,IMO,PSA,SG,1,0,0,0,0
2280,a,IMO,PSA,SG,3,0,0,1,22.9
2280,a,IMO,PSA,SG,3,1,23.0,1,60.0
2280,a,IMO,PSA,SG,3,1,60.1,0,0
3454,,IMO,PSA,SG,2,0,0,1,-26.1
3454,,IMO,PSA,SG,2,1,-26.0,1,22.9
3454,,IMO,PSA,SG,2,1,23.0,1,60.0
3454,,IMO,PSA,SG,2,1,60.1,0,0
2779,a,IMO,PSA,SG,2,0,0,1,-26.1
2779,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2779,a,IMO,PSA,SG,2,1,23.0,1,60.0
2779,a,IMO,PSA,SG,2,1,60.1,0,0
2522,,IMO,PSA,SG,3,0,0,1,22.9
2522,,IMO,PSA,SG,3,1,23.0,1,60.0
2522,,IMO,PSA,SG,3,1,60.1,0,0
2552,,IMO,PSA,SG,2,0,0,1,-26.1
2552,,IMO,PSA,SG,2,1,-26.0,1,22.9
2552,,IMO,PSA,SG,2,1,23.0,1,60.0
2552,,IMO,PSA,SG,2,1,60.1,0,0
3084,a,IMO,PSA,SG,2,0,0,1,-26.1
3084,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3084,a,IMO,PSA,SG,2,1,23.0,1,60.0
3084,a,IMO,PSA,SG,2,1,60.1,0,0
255,,IMO,PSA,SG,2,0,0,1,-26.1
255,,IMO,PSA,SG,2,1,-26.0,1,22.9
255,,IMO,PSA,SG,2,1,23.0,1,60.0
255,,IMO,PSA,SG,2,1,60.1,0,0
1145,,IMO,PSA,SG,2S,1,-26,1,22.9
268,,IMO,PSA,SG,1,0,0,0,0
235,b,IMO,PSA,SG,2,0,0,1,-26.1
235,b,IMO,PSA,SG,2,1,-26.0,1,22.9
235,b,IMO,PSA,SG,2,1,23.0,1,60.0
235,b,IMO,PSA,SG,2,1,60.1,0,0
2271,,IMO,PSA,SG,3,1,23,1,60
1453,,IMO,PSA,SG,2,0,0,1,-26.1
1453,,IMO,PSA,SG,2,1,-26.0,1,22.9
1453,,IMO,PSA,SG,2,1,23.0,1,60.0
1453,,IMO,PSA,SG,2,1,60.1,0,0
3163,,IMO,PSA,SG,2S,0,0,1,-26.1
3163,,IMO,PSA,SG,2S,1,-26.0,1,22.9
3163,,IMO,PSA,SG,2S,1,23.0,1,60.0
3163,,IMO,PSA,SG,2S,1,60.1,0,0
2923,c,IMO,PSA,SG,3,0,0,1,22.9
2923,c,IMO,PSA,SG,3,1,23.0,1,60.0
2923,c,IMO,PSA,SG,3,1,60.1,0,0
2923,c,IMO,PSA,SG,3,1,60.1,0,0
384,,IMO,PSA,SG,2,0,0,1,-26.1
384,,IMO,PSA,SG,2,1,-26.0,1,22.9
384,,IMO,PSA,SG,2,1,23.0,1,60.0
384,,IMO,PSA,SG,2,1,60.1,0,0
1504,,IMO,PSA,SG,2,0,0,1,-26.1
1504,,IMO,PSA,SG,2,1,-26.0,1,22.9
1504,,IMO,PSA,SG,2,1,23.0,1,60.0
1504,,IMO,PSA,SG,2,1,60.1,0,0
1438,,IMO,PSA,SG,3,0,0,1,22.9
1438,,IMO,PSA,SG,3,1,23.0,1,60.0
1438,,IMO,PSA,SG,3,1,60.1,0,0
1759,c,IMO,PSA,SG,3,0,0,1,22.9
1759,c,IMO,PSA,SG,3,1,23.0,1,60.0
1759,c,IMO,PSA,SG,3,1,60.1,0,0
1759,c,IMO,PSA,SG,3,1,60.1,0,0
2572,,IMO,PSA,SG,3,0,0,1,22.9
2572,,IMO,PSA,SG,3,1,23.0,1,60.0
2572,,IMO,PSA,SG,3,1,60.1,0,0
2717,,IMO,PSA,SG,3,0,0,1,22.9
2717,,IMO,PSA,SG,3,1,23.0,1,60.0
2717,,IMO,PSA,SG,3,1,60.1,0,0
1428,,IMO,PSA,SG,2,0,0,1,-26.1
1428,,IMO,PSA,SG,2,1,-26.0,1,22.9
1428,,IMO,PSA,SG,2,1,23.0,1,60.0
1428,,IMO,PSA,SG,2,1,60.1,0,0
2691,,IMO,PSA,SG,2,0,0,1,-26.1
2691,,IMO,PSA,SG,2,1,-26.0,1,22.9
2691,,IMO,PSA,SG,2,1,23.0,1,60.0
2691,,IMO,PSA,SG,2,1,60.1,0,0
2664,,IMO,PSA,SG,3,0,0,1,22.9
2664,,IMO,PSA,SG,3,1,23.0,1,60.0
2664,,IMO,PSA,SG,3,1,60.1,0,0
3248,a,IMO,PSA,SG,1D,0,0,1,-26.1
3248,a,IMO,PSA,SG,2,1,-26,1,22.9
118,f,IMO,PSA,SG,1,0,0,0,0
1086,,IMO,PSA,SG,2S,0,0,1,-26.1
1086,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1086,,IMO,PSA,SG,2S,1,23.0,1,60.0
1086,,IMO,PSA,SG,2S,1,60.1,0,0
401,a,IMO,PSA,SG,1,0,0,0,0
2541,,IMO,PSA,SG,3,1,23,1,60
2426,,IMO,PSA,SG,1D,0,0,1,-26.1
2426,,IMO,PSA,SG,1D,1,-26.0,0,0
1146,,IMO,PSA,SG,1S,0,0,1,-26.1
1146,,IMO,PSA,SG,2S,1,-26,1,22.9
2059,a,IMO,PSA,SG,1S,0,0,1,-26.1
1139,c,IMO,PSA,SG,3,1,23,1,60
1272,,IMO,PSA,SG,3,1,23,1,60
1860,,IMO,PSA,SG,2S,0,0,1,-26.1
1860,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1860,,IMO,PSA,SG,2S,1,23.0,1,60.0
1860,,IMO,PSA,SG,2S,1,60.1,0,0
2257,,IMO,PSA,SG,2,0,0,1,-26.1
2257,,IMO,PSA,SG,2,1,-26.0,1,22.9
2257,,IMO,PSA,SG,2,1,23.0,1,60.0
2257,,IMO,PSA,SG,2,1,60.1,0,0
3009,b,IMO,PSA,SG,2,1,23,1,60
2783,b,IMO,PSA,SG,3,0,0,1,22.9
2783,b,IMO,PSA,SG,3,1,23.0,1,60.0
2783,b,IMO,PSA,SG,3,1,60.1,0,0
2783,b,IMO,PSA,SG,3,1,60.1,0,0
2942,,IMO,PSA,SG,3,0,0,1,22.9
2942,,IMO,PSA,SG,3,1,23.0,1,60.0
2942,,IMO,PSA,SG,3,1,60.1,0,0
3105,a,IMO,PSA,SG,2,0,0,1,-26.1
3105,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3105,a,IMO,PSA,SG,2,1,23.0,1,60.0
3105,a,IMO,PSA,SG,2,1,60.1,0,0
1698,,IMO,PSA,SG,2,0,0,1,-26.1
1698,,IMO,PSA,SG,2,1,-26.0,1,22.9
1698,,IMO,PSA,SG,2,1,23.0,1,60.0
1698,,IMO,PSA,SG,2,1,60.1,0,0
2997,a,IMO,PSA,SG,2,1,23,1,60
1692,b,IMO,PSA,SG,2,0,0,1,-26.1
1692,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1692,b,IMO,PSA,SG,2,1,23.0,1,60.0
1692,b,IMO,PSA,SG,2,1,60.1,0,0
2854,,IMO,PSA,SG,3,0,0,1,22.9
2854,,IMO,PSA,SG,3,1,23.0,1,60.0
2854,,IMO,PSA,SG,3,1,60.1,0,0
2535,b,IMO,PSA,SG,2S,1,-26,1,22.9
1693,b,IMO,PSA,SG,2,0,0,1,-26.1
1693,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1693,b,IMO,PSA,SG,2,1,23.0,1,60.0
1693,b,IMO,PSA,SG,2,1,60.1,0,0
1475,,IMO,PSA,SG,2,0,0,1,-26.1
1475,,IMO,PSA,SG,2,1,-26.0,1,22.9
1475,,IMO,PSA,SG,2,1,23.0,1,60.0
1475,,IMO,PSA,SG,2,1,60.1,0,0
3379,,IMO,PSA,SG,2,0,0,1,-26.1
3379,,IMO,PSA,SG,2,1,-26.0,1,22.9
3379,,IMO,PSA,SG,2,1,23.0,1,60.0
3379,,IMO,PSA,SG,2,1,60.1,0,0
1435,,IMO,PSA,SG,2S,0,0,1,-26.1
1435,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1435,,IMO,PSA,SG,2S,1,23.0,1,60.0
1435,,IMO,PSA,SG,2S,1,60.1,0,0
2193,a,IMO,PSA,SG,3,0,0,1,22.9
2193,a,IMO,PSA,SG,3,1,23.0,1,60.0
2193,a,IMO,PSA,SG,3,1,60.1,0,0
9,,IMO,PSA,SG,1,0,0,0,0
3341,a,IMO,PSA,SG,2,0,0,1,-26.1
3341,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3341,a,IMO,PSA,SG,2,1,23.0,1,60.0
3341,a,IMO,PSA,SG,2,1,60.1,0,0
356,b,IMO,PSA,SG,1,0,0,0,0
2925,a,IMO,PSA,SG,2,0,0,1,-26.1
2925,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2925,a,IMO,PSA,SG,2,1,23.0,1,60.0
2925,a,IMO,PSA,SG,2,1,60.1,0,0
2925,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
2925,a,IMO,PSA,SG,2S,1,23.0,1,60.0
2925,a,IMO,PSA,SG,2S,1,60.1,0,0
1658,a,IMO,PSA,SG,2S,0,0,1,-26.1
1658,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
1658,a,IMO,PSA,SG,2S,1,23.0,1,60.0
1658,a,IMO,PSA,SG,2S,1,60.1,0,0
2782,b,IMO,PSA,SG,2,1,-26,1,22.9
2037,o,IMO,PSA,SG,2,0,0,1,-26.1
2037,o,IMO,PSA,SG,2,1,-26.0,1,22.9
2037,o,IMO,PSA,SG,2,1,23.0,1,60.0
2037,o,IMO,PSA,SG,2,1,60.1,0,0
2775,b,IMO,PSA,SG,3,0,0,1,22.9
2775,b,IMO,PSA,SG,3,1,23.0,1,60.0
2775,b,IMO,PSA,SG,3,1,60.1,0,0
2775,b,IMO,PSA,SG,3,1,60.1,0,0
3322,c,IMO,PSA,SG,2,0,0,1,-26.1
3322,c,IMO,PSA,SG,2,1,-26.0,1,22.9
3322,c,IMO,PSA,SG,2,1,23.0,1,60.0
3322,c,IMO,PSA,SG,2,1,60.1,0,0
73,,IMO,PSA,SG,1,0,0,0,0
401,c,IMO,PSA,SG,1,0,0,0,0
425,,IMO,PSA,SG,2,0,0,1,-26.1
425,,IMO,PSA,SG,2,1,-26.0,1,22.9
425,,IMO,PSA,SG,2,1,23.0,1,60.0
425,,IMO,PSA,SG,2,1,60.1,0,0
3413,a,IMO,PSA,SG,2,0,0,1,-26.1
3413,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3413,a,IMO,PSA,SG,2,1,23.0,1,60.0
3413,a,IMO,PSA,SG,2,1,60.1,0,0
44,,IMO,PSA,SG,2,0,0,1,-26.1
44,,IMO,PSA,SG,2,1,-26.0,1,22.9
44,,IMO,PSA,SG,2,1,23.0,1,60.0
44,,IMO,PSA,SG,2,1,60.1,0,0
3336,a,IMO,PSA,SG,1D,0,0,1,-26.1
2759,b,IMO,PSA,SG,2,0,0,1,-26.1
2759,b,IMO,PSA,SG,2,1,-26.0,1,22.9
2759,b,IMO,PSA,SG,2,1,23.0,1,60.0
2759,b,IMO,PSA,SG,2,1,60.1,0,0
2667,,IMO,PSA,SG,3,0,0,1,22.9
2667,,IMO,PSA,SG,3,1,23.0,1,60.0
2667,,IMO,PSA,SG,3,1,60.1,0,0
3438,,IMO,PSA,SG,3,0,0,1,22.9
3438,,IMO,PSA,SG,3,1,23.0,1,60.0
3438,,IMO,PSA,SG,3,1,60.1,0,0
3144,b,IMO,PSA,SG,2,0,0,1,-26.1
3144,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3144,b,IMO,PSA,SG,2,1,23.0,1,60.0
3144,b,IMO,PSA,SG,2,1,60.1,0,0
3020,a,IMO,PSA,SG,2,0,0,1,-26.1
3020,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3020,a,IMO,PSA,SG,2,1,23.0,1,60.0
3020,a,IMO,PSA,SG,2,1,60.1,0,0
490,b,IMO,PSA,SG,1,0,0,0,0
1546,,IMO,PSA,SG,3,0,0,1,22.9
1546,,IMO,PSA,SG,3,1,23.0,1,60.0
1546,,IMO,PSA,SG,3,1,60.1,0,0
2912,c,IMO,PSA,SG,2,0,0,1,-26.1
2912,c,IMO,PSA,SG,2,1,-26.0,1,22.9
2912,c,IMO,PSA,SG,2,1,23.0,1,60.0
2912,c,IMO,PSA,SG,2,1,60.1,0,0
2507,,IMO,PSA,SG,3,0,0,1,22.9
2507,,IMO,PSA,SG,3,1,23.0,1,60.0
2507,,IMO,PSA,SG,3,1,60.1,0,0
332,a,IMO,PSA,SG,1,0,0,0,0
1175,,IMO,PSA,SG,2S,1,-26,1,22.9
3444,,IMO,PSA,SG,3,0,0,1,22.9
3444,,IMO,PSA,SG,3,1,23.0,1,60.0
3444,,IMO,PSA,SG,3,1,60.1,0,0
3182,b,IMO,PSA,SG,2,0,0,1,-26.1
3182,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3182,b,IMO,PSA,SG,2,1,23.0,1,60.0
3182,b,IMO,PSA,SG,2,1,60.1,0,0
2204,,IMO,PSA,SG,2,0,0,1,-26.1
2204,,IMO,PSA,SG,2,1,-26.0,1,22.9
2204,,IMO,PSA,SG,2,1,23.0,1,60.0
2204,,IMO,PSA,SG,2,1,60.1,0,0
1838,,IMO,PSA,SG,2,0,0,1,-26.1
1838,,IMO,PSA,SG,2,1,-26.0,1,22.9
1838,,IMO,PSA,SG,2,1,23.0,1,60.0
1838,,IMO,PSA,SG,2,1,60.1,0,0
2874,,IMO,PSA,SG,3,0,0,1,22.9
2874,,IMO,PSA,SG,3,1,23.0,1,60.0
2874,,IMO,PSA,SG,3,1,60.1,0,0
2441,a,IMO,PSA,SG,2,0,0,1,-26.1
2441,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2441,a,IMO,PSA,SG,2,1,23.0,1,60.0
2441,a,IMO,PSA,SG,2,1,60.1,0,0
2037,l,IMO,PSA,SG,2S,0,0,1,-26.1
2037,l,IMO,PSA,SG,2S,1,-26.0,1,22.9
2037,l,IMO,PSA,SG,2S,1,23.0,1,60.0
2037,l,IMO,PSA,SG,2S,1,60.1,0,0
412,,IMO,PSA,SG,2,0,0,1,-26.1
412,,IMO,PSA,SG,2,1,-26.0,1,22.9
412,,IMO,PSA,SG,2,1,23.0,1,60.0
412,,IMO,PSA,SG,2,1,60.1,0,0
2241,,IMO,PSA,SG,2S,1,-26,1,22.9
3218,b,IMO,PSA,SG,1D,0,0,1,-26.1
3218,b,IMO,PSA,SG,1D,1,-26.0,0,0
1614,,IMO,PSA,SG,2,0,0,1,-26.1
1614,,IMO,PSA,SG,2,1,-26.0,1,22.9
1614,,IMO,PSA,SG,2,1,23.0,1,60.0
1614,,IMO,PSA,SG,2,1,60.1,0,0
2835,,IMO,PSA,SG,2S,0,0,1,-26.1
2835,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2835,,IMO,PSA,SG,2S,1,23.0,1,60.0
2835,,IMO,PSA,SG,2S,1,60.1,0,0
1055,,IMO,PSA,SG,2S,0,0,1,-26.1
1055,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1055,,IMO,PSA,SG,2S,1,23.0,1,60.0
1055,,IMO,PSA,SG,2S,1,60.1,0,0
193,,IMO,PSA,SG,2,0,0,1,-26.1
193,,IMO,PSA,SG,2,1,-26.0,1,22.9
193,,IMO,PSA,SG,2,1,23.0,1,60.0
193,,IMO,PSA,SG,2,1,60.1,0,0
1188,,IMO,PSA,SG,2S,1,23,1,60
1847,,IMO,PSA,SG,2S,0,0,1,-26.1
1847,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1847,,IMO,PSA,SG,2S,1,23.0,1,60.0
1847,,IMO,PSA,SG,2S,1,60.1,0,0
2318,,IMO,PSA,SG,2,0,0,1,-26.1
2318,,IMO,PSA,SG,2,1,-26.0,1,22.9
2318,,IMO,PSA,SG,2,1,23.0,1,60.0
2318,,IMO,PSA,SG,2,1,60.1,0,0
3396,c,IMO,PSA,SG,1D,0,0,1,-26.1
3396,c,IMO,PSA,SG,1D,1,-26.0,0,0
1617,,IMO,PSA,SG,2S,0,0,1,-26.1
1617,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1617,,IMO,PSA,SG,2S,1,23.0,1,60.0
1617,,IMO,PSA,SG,2S,1,60.1,0,0
454,,IMO,PSA,SG,2,0,0,1,-26.1
454,,IMO,PSA,SG,2,1,-26.0,1,22.9
454,,IMO,PSA,SG,2,1,23.0,1,60.0
454,,IMO,PSA,SG,2,1,60.1,0,0
1482,a,IMO,PSA,SG,1D,0,0,1,-26.1
1482,a,IMO,PSA,SG,1D,1,-26.0,0,0
2580,,IMO,PSA,SG,3,0,0,1,22.9
2580,,IMO,PSA,SG,3,1,23.0,1,60.0
2580,,IMO,PSA,SG,3,1,60.1,0,0
330,,IMO,PSA,SG,1,0,0,0,0
350,,IMO,PSA,SG,2,0,0,1,-26.1
350,,IMO,PSA,SG,2,1,-26.0,1,22.9
350,,IMO,PSA,SG,2,1,23.0,1,60.0
350,,IMO,PSA,SG,2,1,60.1,0,0
3230,,IMO,PSA,SG,2,0,0,1,-26.1
3230,,IMO,PSA,SG,2,1,-26.0,1,22.9
3230,,IMO,PSA,SG,2,1,23.0,1,60.0
3230,,IMO,PSA,SG,2,1,60.1,0,0
3092,,IMO,PSA,SG,2S,1,23,1,60
2374,,IMO,PSA,SG,2S,1,-26,1,22.9
3322,a,IMO,PSA,SG,2,0,0,1,-26.1
3322,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3322,a,IMO,PSA,SG,2,1,23.0,1,60.0
3322,a,IMO,PSA,SG,2,1,60.1,0,0
491,,IMO,PSA,SG,2,0,0,1,-26.1
491,,IMO,PSA,SG,2,1,-26.0,1,22.9
491,,IMO,PSA,SG,2,1,23.0,1,60.0
491,,IMO,PSA,SG,2,1,60.1,0,0
2616,a,IMO,PSA,SG,2,1,-26,1,22.9
2681,b,IMO,PSA,SG,3,0,0,1,22.9
2681,b,IMO,PSA,SG,3,1,23.0,1,60.0
2681,b,IMO,PSA,SG,3,1,60.1,0,0
1505,,IMO,PSA,SG,3,0,0,1,22.9
1505,,IMO,PSA,SG,3,1,23.0,1,60.0
1505,,IMO,PSA,SG,3,1,60.1,0,0
1966,,IMO,PSA,SG,2S,0,0,1,-26.1
1966,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1966,,IMO,PSA,SG,2S,1,23.0,1,60.0
1966,,IMO,PSA,SG,2S,1,60.1,0,0
3324,c,IMO,PSA,SG,2,0,0,1,-26.1
3324,c,IMO,PSA,SG,2,1,-26.0,1,22.9
3324,c,IMO,PSA,SG,2,1,23.0,1,60.0
3324,c,IMO,PSA,SG,2,1,60.1,0,0
1872,,IMO,PSA,SG,3,0,0,1,22.9
1872,,IMO,PSA,SG,3,1,23.0,1,60.0
1872,,IMO,PSA,SG,3,1,60.1,0,0
1493,,IMO,PSA,SG,3,0,0,1,22.9
1493,,IMO,PSA,SG,3,1,23.0,1,60.0
1493,,IMO,PSA,SG,3,1,60.1,0,0
30,,IMO,PSA,SG,1,0,0,0,0
3010,c,IMO,PSA,SG,3,0,0,1,22.9
3010,c,IMO,PSA,SG,3,1,23.0,1,60.0
3010,c,IMO,PSA,SG,3,1,60.1,0,0
3010,c,IMO,PSA,SG,3,1,60.1,0,0
327,a,IMO,PSA,SG,2,0,0,1,-26.1
327,a,IMO,PSA,SG,2,1,-26.0,1,22.9
